brand,title,price,final_resale_price,n_likes,limited,model,condition,m_model,material,color,sold_out,description,mean_retail_price
Louis Vuitton,Speedy cloth handbag,518.26,518.26,37.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,422.65,422.65,18.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,714.84,714.84,9.0,0,speedy,Very good condition,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,312.74,311.85,10.0,0,speedy,Fair condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,312.74,223.39,9.0,0,speedy,Good condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy leather handbag,445.88,357.42,3.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,413.71,250.19,73.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,607.61,607.61,3.0,0,speedy,Never worn,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,348.48,251.08,2.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,696.08,670.16,8.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,428.9,402.1,26.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy handbag,1590.52,1590.52,9.0,0,speedy,Very good condition,Speedy,Cotton,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth tote,458.39,373.87,89.0,0,speedy,Very good condition,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,714.84,714.84,19.0,0,speedy,Very good condition,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,393.16,10.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,402.1,5.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,460.18,446.78,46.0,0,speedy,Never worn,Speedy,Leather,Other,1.0,,825.0
Louis Vuitton,Speedy handbag,893.55,822.07,63.0,0,speedy,Good condition,Speedy,Denim - Jeans,Blue,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,580.81,580.81,19.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,375.29,375.29,20.0,0,speedy,Good condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy wool handbag,714.84,714.84,16.0,0,speedy,Very good condition,Speedy,Wool,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,670.16,670.16,7.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,616.55,616.55,17.0,0,speedy,Very good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy handbag,370.82,370.82,9.0,0,speedy,Good condition,Speedy,Denim - Jeans,Blue,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,446.78,446.78,58.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,804.2,670.16,14.0,0,speedy,Never worn,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,348.48,348.48,19.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,312.74,268.07,18.0,0,speedy,Good condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,402.1,69.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,312.74,285.94,28.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,445.88,348.48,11.0,0,speedy,Fair condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,357.42,357.42,17.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather bag,799.73,612.08,27.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,326.15,326.15,5.0,0,speedy,Good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy leather handbag,625.49,580.81,6.0,0,speedy,Very good condition,Speedy,Leather,Other,1.0,,825.0
Louis Vuitton,Speedy leather handbag,312.74,268.07,28.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,536.13,384.23,8.0,0,speedy,Good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy leather handbag,307.38,268.07,10.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,369.57,369.57,35.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy patent leather bag,1429.68,777.39,99.0,0,speedy,Very good condition,Speedy,Patent leather,Multicolour,1.0,,825.0
Louis Vuitton,Speedy leather handbag,2144.52,804.2,17.0,0,speedy,Never worn,Speedy,Leather,Black,1.0,,825.0
Louis Vuitton,Speedy handbag,223.39,223.39,2.0,0,speedy,Fair condition,Speedy,Synthetic,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth bag,357.42,330.61,2.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,322.99,232.69,10.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,536.13,491.45,4.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy handbag,514.84,444.03,60.0,0,speedy,Very good condition,Speedy,Plastic,Other,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,312.74,27.0,0,speedy,Never worn,Speedy,Leather,Ecru,1.0,,825.0
Louis Vuitton,Speedy leather handbag,1116.94,893.55,40.0,0,speedy,Very good condition,Speedy,Leather,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,357.42,357.42,34.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bag,714.84,714.84,9.0,0,speedy,Very good condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy cloth bag,784.07,500.19,14.0,0,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,321.68,223.39,60.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,402.1,13.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,424.44,7.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,374.58,81.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,535.24,513.79,19.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,446.78,357.42,10.0,0,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy leather handbag,723.78,714.84,19.0,0,speedy,Never worn,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,442.31,75.0,0,speedy,Never worn,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather crossbody bag,330.61,330.61,10.0,0,speedy,Good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy leather crossbody bag,402.1,357.42,11.0,0,speedy,Good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,446.78,366.36,11.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,800.0,800.0,24.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,536.13,446.78,48.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,397.63,375.29,44.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,495.92,348.48,30.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,446.78,13.0,0,speedy,Very good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,533.24,533.24,3.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,460.18,72.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,670.16,652.29,28.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,411.03,31.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,621.02,500.39,7.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,406.57,348.48,6.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,312.74,312.74,11.0,0,speedy,Fair condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,223.39,223.39,27.0,0,speedy,Fair condition,Speedy,Cloth,Other,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,804.2,625.49,47.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,469.11,445.88,3.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,518.26,446.78,19.0,0,speedy,Very good condition,Speedy,Leather,Black,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,384.23,5.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,603.15,402.1,10.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,491.45,10.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,793.47,625.49,52.0,0,speedy,Very good condition,Speedy,Leather,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,357.42,357.42,23.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth crossbody bag,670.16,357.42,8.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,554.0,495.92,27.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,381.67,381.67,2.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,402.1,357.42,6.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Brown Cloth Handbag Speedy,357.42,254.66,8.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,558.57,456.06,10.0,0,speedy,Never worn,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,607.61,607.61,7.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,589.74,589.74,25.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather bag,445.88,445.88,15.0,0,speedy,Very good condition,Speedy,Leather,Black,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,1206.29,1116.94,18.0,0,speedy,Very good condition,Speedy,Cloth,Pink,1.0,,825.0
Louis Vuitton,Speedy leather handbag,478.05,472.69,44.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth tote,701.44,643.36,47.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,625.49,518.26,5.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,321.68,268.07,26.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,411.03,26.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,504.86,504.86,2.0,0,speedy,Very good condition,Speedy,Leather,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,598.68,598.68,55.0,0,speedy,Good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,670.16,670.16,34.0,0,speedy,Never worn,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,670.16,590.64,15.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,290.4,214.45,33.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,670.16,607.61,0.0,0,speedy,Never worn,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,536.13,536.13,75.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,596.89,596.89,19.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,1474.36,1385.0,6.0,0,speedy,Never worn,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,625.49,580.81,49.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,336.87,308.27,25.0,0,speedy,Good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,282.51,282.51,37.0,0,speedy,Good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy leather handbag,464.65,446.78,16.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,384.23,14.0,0,speedy,Good condition,Speedy,Leather,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,419.97,45.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,419.97,375.29,49.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,625.49,598.68,10.0,0,speedy,Very good condition,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,268.07,268.07,27.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bag,535.24,535.24,20.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,535.24,504.86,28.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,411.03,357.42,12.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,375.29,368.14,12.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,448.56,375.29,5.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,402.1,19.0,0,speedy,Very good condition,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,580.81,580.81,9.0,0,speedy,Never worn,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bag,491.45,491.45,14.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,457.06,457.06,19.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,3569.73,3127.43,35.0,1,speedy,Very good condition,Speedy,Cloth,Green,1.0,,1640.0
Louis Vuitton,Speedy cloth bowling bag,357.42,357.42,20.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,402.99,402.99,24.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,393.16,11.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,315.37,228.53,25.0,0,speedy,Fair condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,357.42,330.61,41.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,491.45,491.45,54.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,473.58,455.71,28.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,357.42,357.42,9.0,0,speedy,Good condition,Speedy,Leather,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,518.26,464.65,39.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,402.1,1.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,504.86,375.29,22.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,268.07,42.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,380.88,380.88,41.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,446.78,393.16,13.0,0,speedy,Fair condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,558.47,428.9,20.0,0,speedy,Very good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,408.35,408.35,23.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy patent leather tote,675.03,578.6,11.0,0,speedy,Never worn,Speedy,Patent leather,Red,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,424.44,34.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,616.55,527.19,38.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,1246.55,1076.57,36.0,0,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth crossbody bag,1072.26,1072.26,78.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,357.42,7.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,580.81,446.78,17.0,0,speedy,Very good condition,Speedy,Leather,Other,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,375.29,348.48,54.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,459.28,459.28,34.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,481.62,466.43,19.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,274.43,221.92,32.0,0,speedy,Fair condition,Speedy,Leather,Other,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,419.97,357.42,47.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,536.13,411.03,11.0,0,speedy,Very good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,625.49,502.82,31.0,0,speedy,Very good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,562.94,469.11,6.0,0,speedy,Good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth bag,375.29,277.0,12.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,530.62,325.59,35.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,419.07,377.97,4.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,357.42,312.74,16.0,0,speedy,Very good condition,Speedy,Cloth,Beige,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,428.9,357.42,81.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,357.42,250.19,5.0,0,speedy,Good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,344.02,344.02,25.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,299.37,228.53,36.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,624.59,517.37,22.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bowling bag,508.43,464.65,50.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,402.1,402.1,12.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,610.83,492.53,26.0,0,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,411.03,63.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy patent leather bag,559.31,520.74,22.0,0,speedy,Very good condition,Speedy,Patent leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,464.65,349.38,10.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,250.19,214.45,23.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,339.55,303.81,9.0,0,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,347.59,317.21,136.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,670.16,379.76,39.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,1429.68,1429.68,17.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth bag,3909.39,2074.09,4.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,825.0
Louis Vuitton,Speedy leather handbag,428.9,428.9,26.0,0,speedy,Very good condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy handbag,326.15,326.15,2.0,0,speedy,Good condition,Speedy,Synthetic,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,670.16,562.94,7.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,652.29,536.13,15.0,0,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,624.59,624.59,11.0,0,speedy,Never worn,Speedy,Cloth,White,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,268.07,227.86,32.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,428.01,21.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,223.39,223.39,13.0,0,speedy,Fair condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,264.29,264.29,6.0,0,speedy,Fair condition,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy patent leather bag,875.68,839.94,3.0,0,speedy,Very good condition,Speedy,Patent leather,Silver,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,441.04,228.28,54.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,436.95,421.76,33.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy cloth handbag,440.52,393.16,20.0,0,speedy,Good condition,Speedy,Cloth,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,580.81,411.03,4.0,0,speedy,Never worn,Speedy,Leather,Brown,1.0,,825.0
Louis Vuitton,Speedy leather handbag,714.84,566.15,33.0,0,speedy,Fair condition,Speedy,Leather,Multicolour,1.0,,825.0
